"Name","Family","ExtId__c"
"Product 1115","Garden",1115
"Product 1116","Outdoor",1116
"Product 1117","Home",1117
"Product 1118","Garden",1118
"Product 1119","Outdoor",1119
"Product 1120","Home",1120
"Product 1121","Garden",1121
"Product 1122","Outdoor",1122
"Product 1123","Home",1123
"Product 1124","Garden",1124
"Product 1125","Outdoor",1125
"Product 1126","Home",1126
"Product 1127","Garden",1127
"Product 1128","Outdoor",1128
"Product 1129","Home",1129
"Product 1130","Garden",1130
"Product 1131","Outdoor",1131
"Product 1132","Home",1132
"Product 1133","Garden",1133
"Product 1134","Outdoor",1134
"Product 1135","Home",1135
"Product 1136","Garden",1136
"Product 1137","Outdoor",1137
"Product 1138","Home",1138
"Product 1139","Garden",1139
"Product 1140","Outdoor",1140
"Product 1141","Home",1141
"Product 1142","Garden",1142
"Product 1143","Outdoor",1143
"Product 1144","Home",1144
"Product 1145","Garden",1145
"Product 1146","Outdoor",1146
"Product 1147","Home",1147
"Product 1148","Garden",1148
"Product 1149","Outdoor",1149
"Product 1150","Home",1150
"Product 1151","Garden",1151
"Product 1152","Outdoor",1152
"Product 1153","Home",1153
"Product 1154","Garden",1154
"Product 1155","Outdoor",1155
"Product 1156","Home",1156
"Product 1157","Garden",1157
"Product 1158","Outdoor",1158
"Product 1159","Home",1159
"Product 1160","Garden",1160
"Product 1161","Outdoor",1161
"Product 1162","Home",1162
"Product 1163","Garden",1163
"Product 1164","Outdoor",1164
"Product 1165","Home",1165
"Product 1166","Garden",1166
"Product 1167","Outdoor",1167
"Product 1168","Home",1168
"Product 1169","Garden",1169
"Product 1170","Outdoor",1170
"Product 1171","Home",1171
"Product 1172","Garden",1172
"Product 1173","Outdoor",1173
"Product 1174","Home",1174
"Product 1175","Garden",1175
"Product 1176","Outdoor",1176
"Product 1177","Home",1177
"Product 1178","Garden",1178
"Product 1179","Outdoor",1179
"Product 1180","Home",1180
"Product 1181","Garden",1181
"Product 1182","Outdoor",1182
"Product 1183","Home",1183
"Product 1184","Garden",1184
"Product 1185","Outdoor",1185
"Product 1186","Home",1186
"Product 1187","Garden",1187
"Product 1188","Outdoor",1188
"Product 1189","Home",1189
"Product 1190","Garden",1190
"Product 1191","Outdoor",1191
"Product 1192","Home",1192
"Product 1193","Garden",1193
"Product 1194","Outdoor",1194
"Product 1195","Home",1195
"Product 1196","Garden",1196
"Product 1197","Outdoor",1197
"Product 1198","Home",1198
"Product 1199","Garden",1199
"Product 1200","Outdoor",1200
"Product 1201","Home",1201
"Product 1202","Garden",1202
"Product 1203","Outdoor",1203
"Product 1204","Home",1204
"Product 1205","Garden",1205
"Product 1206","Outdoor",1206
"Product 1207","Home",1207
"Product 1208","Garden",1208
"Product 1209","Outdoor",1209
"Product 1210","Home",1210
"Product 1211","Garden",1211
"Product 1212","Outdoor",1212
"Product 1213","Home",1213
"Product 1214","Garden",1214
"Product 1215","Outdoor",1215
"Product 1216","Home",1216
"Product 1217","Garden",1217
"Product 1218","Outdoor",1218
"Product 1219","Home",1219
"Product 1220","Garden",1220
"Product 1221","Outdoor",1221
"Product 1222","Home",1222
"Product 1223","Garden",1223
"Product 1224","Outdoor",1224
"Product 1225","Home",1225
"Product 1226","Garden",1226
"Product 1227","Outdoor",1227
"Product 1228","Home",1228
"Product 1229","Garden",1229
"Product 1230","Outdoor",1230
"Product 1231","Home",1231
"Product 1232","Garden",1232
"Product 1233","Outdoor",1233
"Product 1234","Home",1234
"Product 1235","Garden",1235
"Product 1236","Outdoor",1236
"Product 1237","Home",1237
"Product 1238","Garden",1238
"Product 1239","Outdoor",1239
"Product 1240","Home",1240
"Product 1241","Garden",1241
"Product 1242","Outdoor",1242
"Product 1243","Home",1243
"Product 1244","Garden",1244
"Product 1245","Outdoor",1245
"Product 1246","Home",1246
"Product 1247","Garden",1247
"Product 1248","Outdoor",1248
"Product 1249","Home",1249
"Product 1250","Garden",1250
"Product 1251","Outdoor",1251
"Product 1252","Home",1252
"Product 1253","Garden",1253
"Product 1254","Outdoor",1254
"Product 1255","Home",1255
"Product 1256","Garden",1256
"Product 1257","Outdoor",1257
"Product 1258","Home",1258
"Product 1259","Garden",1259
"Product 1260","Outdoor",1260
"Product 1261","Home",1261
"Product 1262","Garden",1262
"Product 1263","Outdoor",1263
"Product 1264","Home",1264
"Product 1265","Garden",1265
"Product 1266","Outdoor",1266
"Product 1267","Home",1267
"Product 1268","Garden",1268
"Product 1269","Outdoor",1269
"Product 1270","Home",1270
"Product 1271","Garden",1271
"Product 1272","Outdoor",1272
"Product 1273","Home",1273
"Product 1274","Garden",1274
"Product 1275","Outdoor",1275
"Product 1276","Home",1276
"Product 1277","Garden",1277
"Product 1278","Outdoor",1278
"Product 1279","Home",1279
"Product 1280","Garden",1280
"Product 1281","Outdoor",1281
"Product 1282","Home",1282
"Product 1283","Garden",1283
"Product 1284","Outdoor",1284
"Product 1285","Home",1285
"Product 1286","Garden",1286
"Product 1287","Outdoor",1287
"Product 1288","Home",1288
"Product 1289","Garden",1289
"Product 1290","Outdoor",1290
"Product 1291","Home",1291
"Product 1292","Garden",1292
"Product 1293","Outdoor",1293
"Product 1294","Home",1294
"Product 1295","Garden",1295
"Product 1296","Outdoor",1296
"Product 1297","Home",1297
"Product 1298","Garden",1298
"Product 1299","Outdoor",1299
"Product 1300","Home",1300
"Product 1301","Garden",1301
"Product 1302","Outdoor",1302
"Product 1303","Home",1303
"Product 1304","Garden",1304
"Product 1305","Outdoor",1305
"Product 1306","Home",1306
"Product 1307","Garden",1307
"Product 1308","Outdoor",1308
"Product 1309","Home",1309
"Product 1310","Garden",1310
"Product 1311","Outdoor",1311
"Product 1312","Home",1312
"Product 1313","Garden",1313
"Product 1314","Outdoor",1314
"Product 1315","Home",1315
"Product 1316","Garden",1316
"Product 1317","Outdoor",1317
"Product 1318","Home",1318
"Product 1319","Garden",1319
"Product 1320","Outdoor",1320
"Product 1321","Home",1321
"Product 1322","Garden",1322
"Product 1323","Outdoor",1323
"Product 1324","Home",1324
"Product 1325","Garden",1325
"Product 1326","Outdoor",1326
"Product 1327","Home",1327
"Product 1328","Garden",1328
"Product 1329","Outdoor",1329
"Product 1330","Home",1330
"Product 1331","Garden",1331
"Product 1332","Outdoor",1332
"Product 1333","Home",1333
"Product 1334","Garden",1334
"Product 1335","Outdoor",1335
"Product 1336","Home",1336
"Product 1337","Garden",1337
"Product 1338","Outdoor",1338
"Product 1339","Home",1339
"Product 1340","Garden",1340
"Product 1341","Outdoor",1341
"Product 1342","Home",1342
"Product 1343","Garden",1343
"Product 1344","Outdoor",1344
"Product 1345","Home",1345
"Product 1346","Garden",1346
"Product 1347","Outdoor",1347
"Product 1348","Home",1348
"Product 1349","Garden",1349
"Product 1350","Outdoor",1350
"Product 1351","Home",1351
"Product 1352","Garden",1352
"Product 1353","Outdoor",1353
"Product 1354","Home",1354
"Product 1355","Garden",1355
"Product 1356","Outdoor",1356
"Product 1357","Home",1357
"Product 1358","Garden",1358
"Product 1359","Outdoor",1359
"Product 1360","Home",1360
"Product 1361","Garden",1361
"Product 1362","Outdoor",1362
"Product 1363","Home",1363
"Product 1364","Garden",1364
"Product 1365","Outdoor",1365
"Product 1366","Home",1366
"Product 1367","Garden",1367
"Product 1368","Outdoor",1368
"Product 1369","Home",1369
"Product 1370","Garden",1370
"Product 1371","Outdoor",1371
"Product 1372","Home",1372
"Product 1373","Garden",1373
"Product 1374","Outdoor",1374
"Product 1375","Home",1375
"Product 1376","Garden",1376
"Product 1377","Outdoor",1377
"Product 1378","Home",1378
"Product 1379","Garden",1379
"Product 1380","Outdoor",1380
"Product 1381","Home",1381
"Product 1382","Garden",1382
"Product 1383","Outdoor",1383
"Product 1384","Home",1384
"Product 1385","Garden",1385
"Product 1386","Outdoor",1386
"Product 1387","Home",1387
"Product 1388","Garden",1388
"Product 1389","Outdoor",1389
"Product 1390","Home",1390
"Product 1391","Garden",1391
"Product 1392","Outdoor",1392
"Product 1393","Home",1393
"Product 1394","Garden",1394
"Product 1395","Outdoor",1395
"Product 1396","Home",1396
"Product 1397","Garden",1397
"Product 1398","Outdoor",1398
"Product 1399","Home",1399
"Product 1400","Garden",1400
"Product 1401","Outdoor",1401
"Product 1402","Home",1402
"Product 1403","Garden",1403
"Product 1404","Outdoor",1404
"Product 1405","Home",1405
"Product 1406","Garden",1406
"Product 1407","Outdoor",1407
"Product 1408","Home",1408
"Product 1409","Garden",1409
"Product 1410","Outdoor",1410
"Product 1411","Home",1411
"Product 1412","Garden",1412
"Product 1413","Outdoor",1413
"Product 1414","Home",1414
"Product 1415","Garden",1415
"Product 1416","Outdoor",1416
"Product 1417","Home",1417
"Product 1418","Garden",1418
"Product 1419","Outdoor",1419
"Product 1420","Home",1420
"Product 1421","Garden",1421
"Product 1422","Outdoor",1422
"Product 1423","Home",1423
"Product 1424","Garden",1424
"Product 1425","Outdoor",1425
"Product 1426","Home",1426
"Product 1427","Garden",1427
"Product 1428","Outdoor",1428
"Product 1429","Home",1429
"Product 1430","Garden",1430
"Product 1431","Outdoor",1431
"Product 1432","Home",1432
"Product 1433","Garden",1433
"Product 1434","Outdoor",1434
"Product 1435","Home",1435
"Product 1436","Garden",1436
"Product 1437","Outdoor",1437
"Product 1438","Home",1438
"Product 1439","Garden",1439
"Product 1440","Outdoor",1440
"Product 1441","Home",1441
"Product 1442","Garden",1442
"Product 1443","Outdoor",1443
"Product 1444","Home",1444
"Product 1445","Garden",1445
"Product 1446","Outdoor",1446
"Product 1447","Home",1447
"Product 1448","Garden",1448
"Product 1449","Outdoor",1449
"Product 1450","Home",1450
"Product 1451","Garden",1451
"Product 1452","Outdoor",1452
"Product 1453","Home",1453
"Product 1454","Garden",1454
"Product 1455","Outdoor",1455
"Product 1456","Home",1456
"Product 1457","Garden",1457
"Product 1458","Outdoor",1458
"Product 1459","Home",1459
"Product 1460","Garden",1460
"Product 1461","Outdoor",1461
"Product 1462","Home",1462
"Product 1463","Garden",1463
"Product 1464","Outdoor",1464
"Product 1465","Home",1465
"Product 1466","Garden",1466
"Product 1467","Outdoor",1467
"Product 1468","Home",1468
"Product 1469","Garden",1469
"Product 1470","Outdoor",1470
"Product 1471","Home",1471
"Product 1472","Garden",1472
"Product 1473","Outdoor",1473
"Product 1474","Home",1474
"Product 1475","Garden",1475
"Product 1476","Outdoor",1476
"Product 1477","Home",1477
"Product 1478","Garden",1478
"Product 1479","Outdoor",1479
"Product 1480","Home",1480
"Product 1481","Garden",1481
"Product 1482","Outdoor",1482
"Product 1483","Home",1483
"Product 1484","Garden",1484
"Product 1485","Outdoor",1485
"Product 1486","Home",1486
"Product 1487","Garden",1487
"Product 1488","Outdoor",1488
"Product 1489","Home",1489
"Product 1490","Garden",1490
"Product 1491","Outdoor",1491
"Product 1492","Home",1492
"Product 1493","Garden",1493
"Product 1494","Outdoor",1494
"Product 1495","Home",1495
"Product 1496","Garden",1496
"Product 1497","Outdoor",1497
"Product 1498","Home",1498
"Product 1499","Garden",1499
"Product 1500","Outdoor",1500
"Product 1501","Home",1501
"Product 1502","Garden",1502
"Product 1503","Outdoor",1503
"Product 1504","Home",1504
"Product 1505","Garden",1505
"Product 1506","Outdoor",1506
"Product 1507","Home",1507
"Product 1508","Garden",1508
"Product 1509","Outdoor",1509
"Product 1510","Home",1510
"Product 1511","Garden",1511
"Product 1512","Outdoor",1512
"Product 1513","Home",1513
"Product 1514","Garden",1514
"Product 1515","Outdoor",1515
"Product 1516","Home",1516
"Product 1517","Garden",1517
"Product 1518","Outdoor",1518
"Product 1519","Home",1519
"Product 1520","Garden",1520
"Product 1521","Outdoor",1521
"Product 1522","Home",1522
"Product 1523","Garden",1523
"Product 1524","Outdoor",1524
"Product 1525","Home",1525
"Product 1526","Garden",1526
"Product 1527","Outdoor",1527
"Product 1528","Home",1528
"Product 1529","Garden",1529
"Product 1530","Outdoor",1530
"Product 1531","Home",1531
"Product 1532","Garden",1532
"Product 1533","Outdoor",1533
"Product 1534","Home",1534
"Product 1535","Garden",1535
"Product 1536","Outdoor",1536
"Product 1537","Home",1537
"Product 1538","Garden",1538
"Product 1539","Outdoor",1539
"Product 1540","Home",1540
"Product 1541","Garden",1541
"Product 1542","Outdoor",1542
"Product 1543","Home",1543
"Product 1544","Garden",1544
"Product 1545","Outdoor",1545
"Product 1546","Home",1546
"Product 1547","Garden",1547
"Product 1548","Outdoor",1548
"Product 1549","Home",1549
"Product 1550","Garden",1550
"Product 1551","Outdoor",1551
"Product 1552","Home",1552
"Product 1553","Garden",1553
"Product 1554","Outdoor",1554
"Product 1555","Home",1555
"Product 1556","Garden",1556
"Product 1557","Outdoor",1557
"Product 1558","Home",1558
"Product 1559","Garden",1559
"Product 1560","Outdoor",1560
"Product 1561","Home",1561
"Product 1562","Garden",1562
"Product 1563","Outdoor",1563
"Product 1564","Home",1564
"Product 1565","Garden",1565
"Product 1566","Outdoor",1566
"Product 1567","Home",1567
"Product 1568","Garden",1568
"Product 1569","Outdoor",1569
"Product 1570","Home",1570
"Product 1571","Garden",1571
"Product 1572","Outdoor",1572
"Product 1573","Home",1573
"Product 1574","Garden",1574
"Product 1575","Outdoor",1575
"Product 1576","Home",1576
"Product 1577","Garden",1577
"Product 1578","Outdoor",1578
"Product 1579","Home",1579
"Product 1580","Garden",1580
"Product 1581","Outdoor",1581
"Product 1582","Home",1582
"Product 1583","Garden",1583
"Product 1584","Outdoor",1584
"Product 1585","Home",1585
"Product 1586","Garden",1586
"Product 1587","Outdoor",1587
"Product 1588","Home",1588
"Product 1589","Garden",1589
"Product 1590","Outdoor",1590
"Product 1591","Home",1591
"Product 1592","Garden",1592
"Product 1593","Outdoor",1593
"Product 1594","Home",1594
"Product 1595","Garden",1595
"Product 1596","Outdoor",1596
"Product 1597","Home",1597
"Product 1598","Garden",1598
"Product 1599","Outdoor",1599
"Product 1600","Home",1600
"Product 1601","Garden",1601
"Product 1602","Outdoor",1602
"Product 1603","Home",1603
"Product 1604","Garden",1604
"Product 1605","Outdoor",1605
"Product 1606","Home",1606
"Product 1607","Garden",1607
"Product 1608","Outdoor",1608
"Product 1609","Home",1609
"Product 1610","Garden",1610
"Product 1611","Outdoor",1611
"Product 1612","Home",1612
"Product 1613","Garden",1613
"Product 1614","Outdoor",1614
"Product 1615","Home",1615
"Product 1616","Garden",1616
"Product 1617","Outdoor",1617
"Product 1618","Home",1618
"Product 1619","Garden",1619
"Product 1620","Outdoor",1620
"Product 1621","Home",1621
"Product 1622","Garden",1622
"Product 1623","Outdoor",1623
"Product 1624","Home",1624
"Product 1625","Garden",1625
"Product 1626","Outdoor",1626
"Product 1627","Home",1627
"Product 1628","Garden",1628
"Product 1629","Outdoor",1629
"Product 1630","Home",1630
"Product 1631","Garden",1631
"Product 1632","Outdoor",1632
"Product 1633","Home",1633
"Product 1634","Garden",1634
"Product 1635","Outdoor",1635
"Product 1636","Home",1636
"Product 1637","Garden",1637
"Product 1638","Outdoor",1638
"Product 1639","Home",1639
"Product 1640","Garden",1640
"Product 1641","Outdoor",1641
"Product 1642","Home",1642
"Product 1643","Garden",1643
"Product 1644","Outdoor",1644
"Product 1645","Home",1645
"Product 1646","Garden",1646
"Product 1647","Outdoor",1647
